Address,City,State,Zip,Full_Address,Hail_Magnitude,Event_Date
195 N May Ave,Oklahoma City,OK,73107,"195 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
196 N May Ave,Oklahoma City,OK,73107,"196 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
197 N May Ave,Oklahoma City,OK,73107,"197 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
198 N May Ave,Oklahoma City,OK,73107,"198 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
199 N May Ave,Oklahoma City,OK,73107,"199 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
200 N May Ave,Oklahoma City,OK,73107,"200 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
201 N May Ave,Oklahoma City,OK,73107,"201 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
202 N May Ave,Oklahoma City,OK,73107,"202 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
203 N May Ave,Oklahoma City,OK,73107,"203 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
204 N May Ave,Oklahoma City,OK,73107,"204 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
205 N May Ave,Oklahoma City,OK,73107,"205 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
206 N May Ave,Oklahoma City,OK,73107,"206 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
207 N May Ave,Oklahoma City,OK,73107,"207 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
208 N May Ave,Oklahoma City,OK,73107,"208 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
209 N May Ave,Oklahoma City,OK,73107,"209 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
210 N May Ave,Oklahoma City,OK,73107,"210 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
211 N May Ave,Oklahoma City,OK,73107,"211 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
212 N May Ave,Oklahoma City,OK,73107,"212 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
213 N May Ave,Oklahoma City,OK,73107,"213 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
214 N May Ave,Oklahoma City,OK,73107,"214 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
215 N May Ave,Oklahoma City,OK,73107,"215 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
216 N May Ave,Oklahoma City,OK,73107,"216 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
217 N May Ave,Oklahoma City,OK,73107,"217 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
218 N May Ave,Oklahoma City,OK,73107,"218 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
219 N May Ave,Oklahoma City,OK,73107,"219 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
220 N May Ave,Oklahoma City,OK,73107,"220 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
221 N May Ave,Oklahoma City,OK,73107,"221 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
222 N May Ave,Oklahoma City,OK,73107,"222 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
223 N May Ave,Oklahoma City,OK,73107,"223 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
224 N May Ave,Oklahoma City,OK,73107,"224 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
225 N May Ave,Oklahoma City,OK,73107,"225 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
226 N May Ave,Oklahoma City,OK,73107,"226 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
227 N May Ave,Oklahoma City,OK,73107,"227 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
228 N May Ave,Oklahoma City,OK,73107,"228 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
229 N May Ave,Oklahoma City,OK,73107,"229 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
230 N May Ave,Oklahoma City,OK,73107,"230 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
231 N May Ave,Oklahoma City,OK,73107,"231 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
232 N May Ave,Oklahoma City,OK,73107,"232 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
233 N May Ave,Oklahoma City,OK,73107,"233 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
234 N May Ave,Oklahoma City,OK,73107,"234 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
235 N May Ave,Oklahoma City,OK,73107,"235 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
236 N May Ave,Oklahoma City,OK,73107,"236 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
237 N May Ave,Oklahoma City,OK,73107,"237 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
238 N May Ave,Oklahoma City,OK,73107,"238 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
239 N May Ave,Oklahoma City,OK,73107,"239 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
240 N May Ave,Oklahoma City,OK,73107,"240 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
241 N May Ave,Oklahoma City,OK,73107,"241 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
242 N May Ave,Oklahoma City,OK,73107,"242 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
243 N May Ave,Oklahoma City,OK,73107,"243 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
244 N May Ave,Oklahoma City,OK,73107,"244 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
245 N May Ave,Oklahoma City,OK,73107,"245 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
246 N May Ave,Oklahoma City,OK,73107,"246 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
247 N May Ave,Oklahoma City,OK,73107,"247 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
248 N May Ave,Oklahoma City,OK,73107,"248 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
249 N May Ave,Oklahoma City,OK,73107,"249 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
250 N May Ave,Oklahoma City,OK,73107,"250 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
251 N May Ave,Oklahoma City,OK,73107,"251 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
252 N May Ave,Oklahoma City,OK,73107,"252 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
253 N May Ave,Oklahoma City,OK,73107,"253 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
254 N May Ave,Oklahoma City,OK,73107,"254 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
255 N May Ave,Oklahoma City,OK,73107,"255 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
256 N May Ave,Oklahoma City,OK,73107,"256 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
257 N May Ave,Oklahoma City,OK,73107,"257 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
258 N May Ave,Oklahoma City,OK,73107,"258 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
259 N May Ave,Oklahoma City,OK,73107,"259 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
260 N May Ave,Oklahoma City,OK,73107,"260 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
261 N May Ave,Oklahoma City,OK,73107,"261 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
262 N May Ave,Oklahoma City,OK,73107,"262 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
263 N May Ave,Oklahoma City,OK,73107,"263 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
264 N May Ave,Oklahoma City,OK,73107,"264 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
265 N May Ave,Oklahoma City,OK,73107,"265 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
266 N May Ave,Oklahoma City,OK,73107,"266 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
267 N May Ave,Oklahoma City,OK,73107,"267 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
268 N May Ave,Oklahoma City,OK,73107,"268 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
269 N May Ave,Oklahoma City,OK,73107,"269 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
270 N May Ave,Oklahoma City,OK,73107,"270 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
271 N May Ave,Oklahoma City,OK,73107,"271 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
272 N May Ave,Oklahoma City,OK,73107,"272 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
273 N May Ave,Oklahoma City,OK,73107,"273 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
274 N May Ave,Oklahoma City,OK,73107,"274 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
275 N May Ave,Oklahoma City,OK,73107,"275 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
276 N May Ave,Oklahoma City,OK,73107,"276 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
277 N May Ave,Oklahoma City,OK,73107,"277 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
278 N May Ave,Oklahoma City,OK,73107,"278 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
279 N May Ave,Oklahoma City,OK,73107,"279 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
280 N May Ave,Oklahoma City,OK,73107,"280 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
281 N May Ave,Oklahoma City,OK,73107,"281 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
282 N May Ave,Oklahoma City,OK,73107,"282 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
283 N May Ave,Oklahoma City,OK,73107,"283 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
284 N May Ave,Oklahoma City,OK,73107,"284 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
285 N May Ave,Oklahoma City,OK,73107,"285 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
286 N May Ave,Oklahoma City,OK,73107,"286 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
287 N May Ave,Oklahoma City,OK,73107,"287 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
288 N May Ave,Oklahoma City,OK,73107,"288 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
289 N May Ave,Oklahoma City,OK,73107,"289 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
290 N May Ave,Oklahoma City,OK,73107,"290 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
291 N May Ave,Oklahoma City,OK,73107,"291 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
292 N May Ave,Oklahoma City,OK,73107,"292 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
293 N May Ave,Oklahoma City,OK,73107,"293 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
294 N May Ave,Oklahoma City,OK,73107,"294 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
295 N May Ave,Oklahoma City,OK,73107,"295 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
296 N May Ave,Oklahoma City,OK,73107,"296 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
297 N May Ave,Oklahoma City,OK,73107,"297 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
298 N May Ave,Oklahoma City,OK,73107,"298 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
299 N May Ave,Oklahoma City,OK,73107,"299 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
300 N May Ave,Oklahoma City,OK,73107,"300 N May Ave, Oklahoma City, OK 73107",1.85,2026-04-23
100 NW 50th St,Oklahoma City,OK,73112,"100 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
101 NW 50th St,Oklahoma City,OK,73112,"101 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
102 NW 50th St,Oklahoma City,OK,73112,"102 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
103 NW 50th St,Oklahoma City,OK,73112,"103 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
104 NW 50th St,Oklahoma City,OK,73112,"104 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
105 NW 50th St,Oklahoma City,OK,73112,"105 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
106 NW 50th St,Oklahoma City,OK,73112,"106 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
107 NW 50th St,Oklahoma City,OK,73112,"107 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
108 NW 50th St,Oklahoma City,OK,73112,"108 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
109 NW 50th St,Oklahoma City,OK,73112,"109 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
110 NW 50th St,Oklahoma City,OK,73112,"110 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
111 NW 50th St,Oklahoma City,OK,73112,"111 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
112 NW 50th St,Oklahoma City,OK,73112,"112 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
113 NW 50th St,Oklahoma City,OK,73112,"113 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
114 NW 50th St,Oklahoma City,OK,73112,"114 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
115 NW 50th St,Oklahoma City,OK,73112,"115 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
116 NW 50th St,Oklahoma City,OK,73112,"116 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
117 NW 50th St,Oklahoma City,OK,73112,"117 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
118 NW 50th St,Oklahoma City,OK,73112,"118 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
119 NW 50th St,Oklahoma City,OK,73112,"119 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
120 NW 50th St,Oklahoma City,OK,73112,"120 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
121 NW 50th St,Oklahoma City,OK,73112,"121 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
122 NW 50th St,Oklahoma City,OK,73112,"122 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
123 NW 50th St,Oklahoma City,OK,73112,"123 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
124 NW 50th St,Oklahoma City,OK,73112,"124 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
125 NW 50th St,Oklahoma City,OK,73112,"125 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
126 NW 50th St,Oklahoma City,OK,73112,"126 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
127 NW 50th St,Oklahoma City,OK,73112,"127 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
128 NW 50th St,Oklahoma City,OK,73112,"128 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
129 NW 50th St,Oklahoma City,OK,73112,"129 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
130 NW 50th St,Oklahoma City,OK,73112,"130 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
131 NW 50th St,Oklahoma City,OK,73112,"131 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
132 NW 50th St,Oklahoma City,OK,73112,"132 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
133 NW 50th St,Oklahoma City,OK,73112,"133 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
134 NW 50th St,Oklahoma City,OK,73112,"134 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
135 NW 50th St,Oklahoma City,OK,73112,"135 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
136 NW 50th St,Oklahoma City,OK,73112,"136 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
137 NW 50th St,Oklahoma City,OK,73112,"137 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
138 NW 50th St,Oklahoma City,OK,73112,"138 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
139 NW 50th St,Oklahoma City,OK,73112,"139 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
140 NW 50th St,Oklahoma City,OK,73112,"140 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
141 NW 50th St,Oklahoma City,OK,73112,"141 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
142 NW 50th St,Oklahoma City,OK,73112,"142 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
143 NW 50th St,Oklahoma City,OK,73112,"143 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
144 NW 50th St,Oklahoma City,OK,73112,"144 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
145 NW 50th St,Oklahoma City,OK,73112,"145 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
146 NW 50th St,Oklahoma City,OK,73112,"146 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
147 NW 50th St,Oklahoma City,OK,73112,"147 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
148 NW 50th St,Oklahoma City,OK,73112,"148 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
149 NW 50th St,Oklahoma City,OK,73112,"149 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
150 NW 50th St,Oklahoma City,OK,73112,"150 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
151 NW 50th St,Oklahoma City,OK,73112,"151 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
152 NW 50th St,Oklahoma City,OK,73112,"152 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
153 NW 50th St,Oklahoma City,OK,73112,"153 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
154 NW 50th St,Oklahoma City,OK,73112,"154 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
155 NW 50th St,Oklahoma City,OK,73112,"155 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
156 NW 50th St,Oklahoma City,OK,73112,"156 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
157 NW 50th St,Oklahoma City,OK,73112,"157 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
158 NW 50th St,Oklahoma City,OK,73112,"158 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
159 NW 50th St,Oklahoma City,OK,73112,"159 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
160 NW 50th St,Oklahoma City,OK,73112,"160 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
161 NW 50th St,Oklahoma City,OK,73112,"161 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
162 NW 50th St,Oklahoma City,OK,73112,"162 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
163 NW 50th St,Oklahoma City,OK,73112,"163 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
164 NW 50th St,Oklahoma City,OK,73112,"164 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
165 NW 50th St,Oklahoma City,OK,73112,"165 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
166 NW 50th St,Oklahoma City,OK,73112,"166 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
167 NW 50th St,Oklahoma City,OK,73112,"167 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
168 NW 50th St,Oklahoma City,OK,73112,"168 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
169 NW 50th St,Oklahoma City,OK,73112,"169 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
170 NW 50th St,Oklahoma City,OK,73112,"170 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
171 NW 50th St,Oklahoma City,OK,73112,"171 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
172 NW 50th St,Oklahoma City,OK,73112,"172 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
173 NW 50th St,Oklahoma City,OK,73112,"173 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
174 NW 50th St,Oklahoma City,OK,73112,"174 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
175 NW 50th St,Oklahoma City,OK,73112,"175 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
176 NW 50th St,Oklahoma City,OK,73112,"176 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
177 NW 50th St,Oklahoma City,OK,73112,"177 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
178 NW 50th St,Oklahoma City,OK,73112,"178 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
179 NW 50th St,Oklahoma City,OK,73112,"179 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
180 NW 50th St,Oklahoma City,OK,73112,"180 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
181 NW 50th St,Oklahoma City,OK,73112,"181 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
182 NW 50th St,Oklahoma City,OK,73112,"182 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
183 NW 50th St,Oklahoma City,OK,73112,"183 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
184 NW 50th St,Oklahoma City,OK,73112,"184 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
185 NW 50th St,Oklahoma City,OK,73112,"185 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
186 NW 50th St,Oklahoma City,OK,73112,"186 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
187 NW 50th St,Oklahoma City,OK,73112,"187 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
188 NW 50th St,Oklahoma City,OK,73112,"188 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
189 NW 50th St,Oklahoma City,OK,73112,"189 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
190 NW 50th St,Oklahoma City,OK,73112,"190 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
191 NW 50th St,Oklahoma City,OK,73112,"191 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
192 NW 50th St,Oklahoma City,OK,73112,"192 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
193 NW 50th St,Oklahoma City,OK,73112,"193 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
194 NW 50th St,Oklahoma City,OK,73112,"194 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
195 NW 50th St,Oklahoma City,OK,73112,"195 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
196 NW 50th St,Oklahoma City,OK,73112,"196 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
197 NW 50th St,Oklahoma City,OK,73112,"197 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
198 NW 50th St,Oklahoma City,OK,73112,"198 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
199 NW 50th St,Oklahoma City,OK,73112,"199 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
200 NW 50th St,Oklahoma City,OK,73112,"200 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
201 NW 50th St,Oklahoma City,OK,73112,"201 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
202 NW 50th St,Oklahoma City,OK,73112,"202 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
203 NW 50th St,Oklahoma City,OK,73112,"203 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
204 NW 50th St,Oklahoma City,OK,73112,"204 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
205 NW 50th St,Oklahoma City,OK,73112,"205 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
206 NW 50th St,Oklahoma City,OK,73112,"206 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
207 NW 50th St,Oklahoma City,OK,73112,"207 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
208 NW 50th St,Oklahoma City,OK,73112,"208 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
209 NW 50th St,Oklahoma City,OK,73112,"209 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
210 NW 50th St,Oklahoma City,OK,73112,"210 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
211 NW 50th St,Oklahoma City,OK,73112,"211 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
212 NW 50th St,Oklahoma City,OK,73112,"212 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
213 NW 50th St,Oklahoma City,OK,73112,"213 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
214 NW 50th St,Oklahoma City,OK,73112,"214 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
215 NW 50th St,Oklahoma City,OK,73112,"215 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
216 NW 50th St,Oklahoma City,OK,73112,"216 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
217 NW 50th St,Oklahoma City,OK,73112,"217 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
218 NW 50th St,Oklahoma City,OK,73112,"218 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
219 NW 50th St,Oklahoma City,OK,73112,"219 NW 50th St, Oklahoma City, OK 73112",2.1,2026-04-23
